filepath,relative_path,split,class,filename,size_bytes,hash,width,height,mode,status,error,selected_for_calibration
D:/Quantization embedded/datasets/calibration/dataset/val/scratch/scratch102.png,datasets/calibration/dataset/val/scratch/scratch102.png,val,scratch,scratch102.png,38081,918ecfe828b57e4c8fb39fccddc42b30546f97e27fe4d7c2ebec36a180f84275,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/val/scratch/scratch103.png,datasets/calibration/dataset/val/scratch/scratch103.png,val,scratch,scratch103.png,39832,b3f07aed5da9fa04df2f0d8e55a243a028ddd19f16b824048a39bb080a64268e,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/val/scratch/scratch106.png,datasets/calibration/dataset/val/scratch/scratch106.png,val,scratch,scratch106.png,43382,b2b441c04c5a2dd0bcdd0ef2447f9293d110145f2136212579f5943707c45e07,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/val/scratch/scratch109.png,datasets/calibration/dataset/val/scratch/scratch109.png,val,scratch,scratch109.png,35777,76117603d338a17798b40cd0fe42f78bd9e844d98efb2b6e7085c659907543b1,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/val/scratch/scratch11.png,datasets/calibration/dataset/val/scratch/scratch11.png,val,scratch,scratch11.png,44556,59bcda780817c3bd6ee0c93e6c8e0d21ec7ce26612a096b7a3fd5b9e779a16e6,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/val/scratch/scratch117.png,datasets/calibration/dataset/val/scratch/scratch117.png,val,scratch,scratch117.png,35783,635f19c4372dc7c36409c9c8a3f7fced868179a4eab8bf3231742e6c56c1a2f8,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/val/scratch/scratch118.png,datasets/calibration/dataset/val/scratch/scratch118.png,val,scratch,scratch118.png,32731,d0e007402e218542a97c74f98bc9f91d6299560820742c633499979a258ff41c,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/val/scratch/scratch124.png,datasets/calibration/dataset/val/scratch/scratch124.png,val,scratch,scratch124.png,39759,5a95347828cbdcbe307c78b93448fce43b6e018cda7f9e4f8437677a136e8c31,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/val/scratch/scratch146.png,datasets/calibration/dataset/val/scratch/scratch146.png,val,scratch,scratch146.png,17223,eac1410dceca011b3619daad8f6d05c4dd9a49717ef21b20144d0a709af5b73e,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/val/scratch/scratch19.png,datasets/calibration/dataset/val/scratch/scratch19.png,val,scratch,scratch19.png,32880,b0f72df4e541f6ef4bfac35f95ab40b254f0acd948f6eceb11b80b10e90a9b8f,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/val/scratch/scratch28.png,datasets/calibration/dataset/val/scratch/scratch28.png,val,scratch,scratch28.png,42882,dd53ae4bfb13cb2ec1abac2edb0bad2dfa6cf11321300c23a7b0f7605811a75a,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/val/scratch/scratch29.png,datasets/calibration/dataset/val/scratch/scratch29.png,val,scratch,scratch29.png,44558,10ea0f631053db0a83b62be87055e8493a08cb24a8543a9e3727dd84800df3e2,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/val/scratch/scratch32.png,datasets/calibration/dataset/val/scratch/scratch32.png,val,scratch,scratch32.png,41017,e79becb03a1e39a2bc47fd9a6ceaacd607347229fde988d2aaeadcbfa9148fca,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/val/scratch/scratch37.png,datasets/calibration/dataset/val/scratch/scratch37.png,val,scratch,scratch37.png,40145,c4dfbcb27fd30b8c9a1438ef994f0560041a31d59b7c2ec11f3709abb5786708,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/val/scratch/scratch39.png,datasets/calibration/dataset/val/scratch/scratch39.png,val,scratch,scratch39.png,32998,e185c50f0e0b63a2b79861d08c87495007f458cca850f999a5cd8e76efaf5c3a,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/val/scratch/scratch47.png,datasets/calibration/dataset/val/scratch/scratch47.png,val,scratch,scratch47.png,17566,b1d76b4585885f40dc6c3b0edef0147b1b716d7430189a7c44e161f9421d9b86,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/val/scratch/scratch52.png,datasets/calibration/dataset/val/scratch/scratch52.png,val,scratch,scratch52.png,40014,899c5da55364d1f8a4694b62d32270c40a8c9b35ff537c3b2f6a382b481808a0,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/val/scratch/scratch63.png,datasets/calibration/dataset/val/scratch/scratch63.png,val,scratch,scratch63.png,32754,4ae8cc3815578ef38f84aad661b3881f96859cb711d4e56bcc61346c8a429235,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/val/scratch/scratch71.png,datasets/calibration/dataset/val/scratch/scratch71.png,val,scratch,scratch71.png,14594,0098714d2019c2f532cb2dea3dc24291141b4a923af05a665a0c7eb6d2444db6,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/val/scratch/scratch8.png,datasets/calibration/dataset/val/scratch/scratch8.png,val,scratch,scratch8.png,35825,0cd29229382b440b8941d4ecc758a98a75b8adafa9b9c9c4bdeb1188ab675666,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/val/scratch/scratch84.png,datasets/calibration/dataset/val/scratch/scratch84.png,val,scratch,scratch84.png,32934,28babfe75c5803220fa92912244056da466a9f30f3e6293e111285e0d594a61d,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/val/scratch/scratch91.png,datasets/calibration/dataset/val/scratch/scratch91.png,val,scratch,scratch91.png,42855,acb8357cb9db5bc35f7a6167d6a5560e974b79b433b1d05254c282d5e0fdf79e,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/val/scratch/scratch93.png,datasets/calibration/dataset/val/scratch/scratch93.png,val,scratch,scratch93.png,50375,b982fc0eb1a9fef2acd963d249261b50d0630a2a172c1dc2a53884a0d3f19ac3,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/val/vias/vias105.png,datasets/calibration/dataset/val/vias/vias105.png,val,vias,vias105.png,29079,8c7185301f96da817398e0beb91d075e7da7a6c64030eaeb5451fd76b886b304,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/val/vias/vias107.png,datasets/calibration/dataset/val/vias/vias107.png,val,vias,vias107.png,25843,5999c2131cca06ccd98949b3950aacbda9a12997d4a5816e97f3fb4ebc847c90,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/val/vias/vias109.png,datasets/calibration/dataset/val/vias/vias109.png,val,vias,vias109.png,29002,caaefa7d9b1a23403c4e2b5cb6e7eddb8a1994d6ababba265e0f4a06a2249f20,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/val/vias/vias110.png,datasets/calibration/dataset/val/vias/vias110.png,val,vias,vias110.png,29550,986f7db869ba77704dd4e0000edbe5c3e96dfc6fabfec3e94d1633d0221dc233,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/val/vias/vias134.png,datasets/calibration/dataset/val/vias/vias134.png,val,vias,vias134.png,29258,0e4c2a04e14d99293d4ca339442751c6552d22ccf66b8ad1ecd440d9e6f895cd,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/val/vias/vias138.png,datasets/calibration/dataset/val/vias/vias138.png,val,vias,vias138.png,26135,9bf517bbc2a93a1071a2a7005370583c829a6a4a87603dd341532503608088fa,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/val/vias/vias142.png,datasets/calibration/dataset/val/vias/vias142.png,val,vias,vias142.png,29634,5b8d94d91d232f5c8e10e1c41b4c055a094bcee63ccbd556a65d4b72db638c97,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/val/vias/vias148.png,datasets/calibration/dataset/val/vias/vias148.png,val,vias,vias148.png,29513,b00812fc9c37ed8d42a66d9c0ee1ae16ffcbcece228d65ca3bdd5f62bc1141ba,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/val/vias/vias158.png,datasets/calibration/dataset/val/vias/vias158.png,val,vias,vias158.png,26715,6c97e8d33a5890338ff596cd08ad1e8091ae95f44bec221d88eae92c80cf2a0b,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/val/vias/vias40.png,datasets/calibration/dataset/val/vias/vias40.png,val,vias,vias40.png,29334,350bcd0179ce1bbf3631a74959ee10c6015f015e04d28a529bb0135e7b681585,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/val/vias/vias54.png,datasets/calibration/dataset/val/vias/vias54.png,val,vias,vias54.png,29218,9a7296279126461615442458f33bc55b5da332e17e633ae87ac2550fa660431a,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/val/vias/vias57.png,datasets/calibration/dataset/val/vias/vias57.png,val,vias,vias57.png,29636,6c02db37ceb1cdd23e3911cbaee2eb1599888a16235e8b2543463781ce58cc7a,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/val/vias/vias6.jpeg,datasets/calibration/dataset/val/vias/vias6.jpeg,val,vias,vias6.jpeg,9168,7e8236d5df82569fa406c33ba6139dbf32ed9921ec98510ee6937b0e60906ac2,454,370,RGB,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/val/vias/vias64.png,datasets/calibration/dataset/val/vias/vias64.png,val,vias,vias64.png,29868,54ad6ea6efa299d7a0c7067d3d7b8fddc8c2c43128800e4e2d6475d9549b282a,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/val/vias/vias66.png,datasets/calibration/dataset/val/vias/vias66.png,val,vias,vias66.png,29139,226e2647c78ece2347576d490be77e6ede7abe7425a25c18a6bb58dcd9392006,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/val/vias/vias72.png,datasets/calibration/dataset/val/vias/vias72.png,val,vias,vias72.png,29961,a8f11ac1230512b939775122442c5c6fef54df01f3307376e260c1c41701914e,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/val/vias/vias75.png,datasets/calibration/dataset/val/vias/vias75.png,val,vias,vias75.png,28943,236a4b491ef3ff38570adccc92d35af15d40047ad62921ec8f6777a5d1876e41,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/val/vias/vias78.png,datasets/calibration/dataset/val/vias/vias78.png,val,vias,vias78.png,29988,6ded03ad52f4f4013176a2fbd4655252defa6e4c031aeba9196a0228f31b86b4,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/val/vias/vias79.png,datasets/calibration/dataset/val/vias/vias79.png,val,vias,vias79.png,29294,eca496c567c7d09284473fbe827b7dc3dc8617c652aed91ae9d46dc3c254c4a4,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/val/vias/vias83.png,datasets/calibration/dataset/val/vias/vias83.png,val,vias,vias83.png,29090,b90e960700868343db2986b9ed617d7918df6be2366db15f15eda8f302ff9681,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/val/vias/vias86.png,datasets/calibration/dataset/val/vias/vias86.png,val,vias,vias86.png,28997,ecdbe3775c04ac916597bd1aee7b0fa96812e355872727375475a1a07411d048,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/val/vias/vias91.png,datasets/calibration/dataset/val/vias/vias91.png,val,vias,vias91.png,30068,0e4f8cf513f4afc2d2e14f5445377c01d40592f647fc864a5b386d7042d6a068,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/val/vias/vias97.png,datasets/calibration/dataset/val/vias/vias97.png,val,vias,vias97.png,25832,c4913125ad5df7d4691e59137ddc431ebecc034bbcefb34303d54fa6423ea366,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/bridge/bridge101.png,datasets/calibration/dataset/test/bridge/bridge101.png,test,bridge,bridge101.png,47477,6d4301d004c35f5bcf909041ce333193bee061ebe1b38c08a53b625dfad262ee,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/bridge/bridge102.png,datasets/calibration/dataset/test/bridge/bridge102.png,test,bridge,bridge102.png,55184,7389cb397bc8810075d9c6bce1cdfef9e7008fb858f2740494c33e0d02be044b,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/bridge/bridge112.png,datasets/calibration/dataset/test/bridge/bridge112.png,test,bridge,bridge112.png,40893,26fdb511a7549e322eb309108445065cd8a40782e1fb890211f2bcb3b7fcff2b,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/bridge/bridge119.png,datasets/calibration/dataset/test/bridge/bridge119.png,test,bridge,bridge119.png,51409,aba5942710791f01fd3abc618c0aa75d99b8099424643e79065f7cf595d4569f,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/bridge/bridge134.png,datasets/calibration/dataset/test/bridge/bridge134.png,test,bridge,bridge134.png,38206,8f72eb4b965deaead712883e99fc48aed9036aab7b863be0651c38be5761861d,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/bridge/bridge14.png,datasets/calibration/dataset/test/bridge/bridge14.png,test,bridge,bridge14.png,39290,01f5291f19c670569904c2043989654a15274a6b0ce6bf7a53cdaa4a742eb688,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/bridge/bridge142.png,datasets/calibration/dataset/test/bridge/bridge142.png,test,bridge,bridge142.png,50736,5cc6424cda5e054d1dd447d0d53cbcc16b079346a0fde069b15add4d47d2052f,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/bridge/bridge151.PNG,datasets/calibration/dataset/test/bridge/bridge151.PNG,test,bridge,bridge151.PNG,30806,82ee0c73101ce0d0b21dfd302acde0f8de0211a69e2f61b03a98d1feaba1b715,169,169,RGBA,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/bridge/bridge152.PNG,datasets/calibration/dataset/test/bridge/bridge152.PNG,test,bridge,bridge152.PNG,34433,3f30effe7e55e6347e005eae5706004ff2c2528ae82f505a8a0d381377c070aa,165,170,RGBA,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/bridge/bridge21.png,datasets/calibration/dataset/test/bridge/bridge21.png,test,bridge,bridge21.png,35905,af47e8e4e9a71ed0168da519bc8c6208dc9bb6196bd02b198a9e450d10597e72,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/bridge/bridge33.png,datasets/calibration/dataset/test/bridge/bridge33.png,test,bridge,bridge33.png,43878,6f22b57cc9b749b84a2546a764f1839743438bad5f6f980ffc2e38f97c7e763c,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/bridge/bridge37.png,datasets/calibration/dataset/test/bridge/bridge37.png,test,bridge,bridge37.png,35789,e32c948a24117beebfbfa91d80c4348c4718174b6958593d788a7b2a69e2219a,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/bridge/bridge4.JPG,datasets/calibration/dataset/test/bridge/bridge4.JPG,test,bridge,bridge4.JPG,3821,a159987d693bc05066891db91fdd7637c33e3ac84b7c09efea736f7719396ca3,75,72,RGB,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/bridge/bridge42.png,datasets/calibration/dataset/test/bridge/bridge42.png,test,bridge,bridge42.png,59854,a7ec8410072034fc1952bfaa475e0aa9139e60998edcac98dac592dc61e718a7,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/bridge/bridge45.png,datasets/calibration/dataset/test/bridge/bridge45.png,test,bridge,bridge45.png,35021,59203dae03c7d4b1657e3bc0a891494f245ea5fcd12cccff343a6b790805b092,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/bridge/bridge49.png,datasets/calibration/dataset/test/bridge/bridge49.png,test,bridge,bridge49.png,44527,f658498c10511394df2aa321f0b59d01b449a118cdd7c6bc833201a1629a7b0c,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/bridge/bridge58.png,datasets/calibration/dataset/test/bridge/bridge58.png,test,bridge,bridge58.png,38929,541e3264e089a9af591b9dc163d21b8f44694cab83738467802ba487cdf59b20,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/bridge/bridge62.png,datasets/calibration/dataset/test/bridge/bridge62.png,test,bridge,bridge62.png,38929,7d571a2016e66ce3b848e3584931e970aa883e7a68b6f244f509ee4d5e933dc7,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/bridge/bridge67.png,datasets/calibration/dataset/test/bridge/bridge67.png,test,bridge,bridge67.png,47104,9d54b05673e88a7a4b616d4ed73c1460822d21557f06b5403976d20128b1ceaf,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/bridge/bridge7.png,datasets/calibration/dataset/test/bridge/bridge7.png,test,bridge,bridge7.png,57723,81bb0f314cf56ea8463f55c08503992176c91863275baeebdc0a985edf7c9470,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/bridge/bridge71.png,datasets/calibration/dataset/test/bridge/bridge71.png,test,bridge,bridge71.png,47973,3a20b6620da457e8958af7d575469f7acf3d2adf607fe6e48971514bd5e3d3f7,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/bridge/bridge79.png,datasets/calibration/dataset/test/bridge/bridge79.png,test,bridge,bridge79.png,47810,6c7b22d38b14f0d29bf5fc2fd7abae1351aedf451346680046e5ed9a79244bab,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/bridge/bridge81.png,datasets/calibration/dataset/test/bridge/bridge81.png,test,bridge,bridge81.png,46871,18b9cde092ee563a5e3c8c47773dfac6b0d96aed74594cbb388b14b639dbd569,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/bridge/bridge88.png,datasets/calibration/dataset/test/bridge/bridge88.png,test,bridge,bridge88.png,32141,3ffffb8e6906cbdaf2928a37dc8bd5b9c701c257dd53537e79a50ae4cb9bb3fd,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/bridge/bridge91.png,datasets/calibration/dataset/test/bridge/bridge91.png,test,bridge,bridge91.png,46141,8d4e6e2547e21bc1466c5dead08248bb5db5c8f219f17fdad8d94884388462d1,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/clean/clean1.PNG,datasets/calibration/dataset/test/clean/clean1.PNG,test,clean,clean1.PNG,40781,3468457994652447c0ed316d4b9fc83c9f121826a572f63e9844773f018492b5,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/clean/clean11.png,datasets/calibration/dataset/test/clean/clean11.png,test,clean,clean11.png,48623,de44615a016a2cc4ea844a001209202f0df67707a080ab88515d84223c9a5933,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/clean/clean15.png,datasets/calibration/dataset/test/clean/clean15.png,test,clean,clean15.png,43619,45144f7819907066578fafb6b6e7525a5becc4668f4cd6dba2b9462b08b50981,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/clean/clean16.png,datasets/calibration/dataset/test/clean/clean16.png,test,clean,clean16.png,47798,6a601396d0e334d7d1811d6f726bc60b7f5cb8cf6c5dd6ca611fe0720a2da9b3,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/clean/clean18.png,datasets/calibration/dataset/test/clean/clean18.png,test,clean,clean18.png,38199,1814c31ee81c36e0e1905bd8adf54b135cb0068be5ea12bdac14a5abcc0c1972,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/clean/clean37.png,datasets/calibration/dataset/test/clean/clean37.png,test,clean,clean37.png,42924,58a2cbedbd0ad54964dd361368ecdb17e299ce7d5c7c732d31bf993e532b3f8d,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/clean/clean44.png,datasets/calibration/dataset/test/clean/clean44.png,test,clean,clean44.png,50032,854a36fdc5c7803a9d91592b3cfa0c232e902755757659d08c185d0cb1e23942,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/clean/clean45.png,datasets/calibration/dataset/test/clean/clean45.png,test,clean,clean45.png,47080,c74a72cb7f0d4d20e2238255be98f9cc124cad2d5ef74ed6c2e6a6b9efaa55a0,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/clean/clean5.PNG,datasets/calibration/dataset/test/clean/clean5.PNG,test,clean,clean5.PNG,60230,584996a77796bf7104b4455f4ad643eb793eb49327c4c316679c650b8dbcaffe,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/clean/clean53.png,datasets/calibration/dataset/test/clean/clean53.png,test,clean,clean53.png,42783,43344a172e46f74e9db08c379aad749d2d2fcd26d6ee7911f455907609921a20,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/clean/clean8.png,datasets/calibration/dataset/test/clean/clean8.png,test,clean,clean8.png,54222,bc513b4c9763b34ecce4f5adf32c840ce606966921327e4697f20aec130ca525,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/clean/clean9.png,datasets/calibration/dataset/test/clean/clean9.png,test,clean,clean9.png,16981,9c740d2a06d184dc6838f81a9522eff93d278512d1c358e610d2e82387bef7e9,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/cmp/cmp100.png,datasets/calibration/dataset/test/cmp/cmp100.png,test,cmp,cmp100.png,51717,562e2423bf9acca7dd9048aa48ff9829650b7e1b355345b3556afa7867f8e200,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/cmp/cmp104.png,datasets/calibration/dataset/test/cmp/cmp104.png,test,cmp,cmp104.png,32437,0309783de7804d9e0bf904aa689ecc29b0eb80c1340cb3ac0ab0cf900055d76a,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/cmp/cmp105.png,datasets/calibration/dataset/test/cmp/cmp105.png,test,cmp,cmp105.png,44273,e6c46fca08284462cf4bd3114f26e9b8d837f3ded4141126194c403cc851a164,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/cmp/cmp108.png,datasets/calibration/dataset/test/cmp/cmp108.png,test,cmp,cmp108.png,37995,42a49a482fcdd414618782ef4ea36f23cf662ca7140b0fdaedf0613d969d2b3d,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/cmp/cmp115.png,datasets/calibration/dataset/test/cmp/cmp115.png,test,cmp,cmp115.png,34310,bfafe7adad079533b5b9985316734c7db2eede57085716b1ec85fa43ea52454e,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/cmp/cmp124.png,datasets/calibration/dataset/test/cmp/cmp124.png,test,cmp,cmp124.png,44700,90e56dad124b1477e25f0cd78248abb568745d1ee82045f6f0e7561abc36cf09,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/cmp/cmp134.png,datasets/calibration/dataset/test/cmp/cmp134.png,test,cmp,cmp134.png,46070,55286f1869c353712e7b7e78bae5e01ae5081192f88f7c62bd50654b76701d69,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/cmp/cmp141.png,datasets/calibration/dataset/test/cmp/cmp141.png,test,cmp,cmp141.png,35542,d5de0f4a0a965029a8f921b02fa1f63f4f18197cd79f3b13f1eac19c300c3f7d,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/cmp/cmp147.png,datasets/calibration/dataset/test/cmp/cmp147.png,test,cmp,cmp147.png,37898,819275e71a274ca654ec99ab7ed99a2ac91909e5d87dbd866d6d9adcad29c349,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/cmp/cmp148.png,datasets/calibration/dataset/test/cmp/cmp148.png,test,cmp,cmp148.png,47958,4bee4e38ed4d560a33ed9fab374a6f5488300e6e05d919b7cd9583b4429fb4f7,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/cmp/cmp150.png,datasets/calibration/dataset/test/cmp/cmp150.png,test,cmp,cmp150.png,48204,c1966e90f437a040005db2151812ad54329b92a6aa114a7745f26788a0905eae,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/cmp/cmp155.png,datasets/calibration/dataset/test/cmp/cmp155.png,test,cmp,cmp155.png,34430,ac7134d1b02f491f3e630fe4db6ae9551af282a8292e01e0015089ff1c934be1,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/cmp/cmp156.png,datasets/calibration/dataset/test/cmp/cmp156.png,test,cmp,cmp156.png,47300,8787751ff936806e177e6088c7eb3417f9f5d0f1b7c07da979b564e917dc05a5,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/cmp/cmp164.png,datasets/calibration/dataset/test/cmp/cmp164.png,test,cmp,cmp164.png,37135,8f302483f4ba9e4a2873f61bcd7812c4876011559e5fca1e1cd9696d68743885,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/cmp/cmp17.png,datasets/calibration/dataset/test/cmp/cmp17.png,test,cmp,cmp17.png,36732,c61ad9dc172e15742d1900f17a1c56126488ca1695242f6dbb89e1757f1cd41d,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/cmp/cmp2.JPG,datasets/calibration/dataset/test/cmp/cmp2.JPG,test,cmp,cmp2.JPG,12471,129433011833b565ea148c86cd8d8ece4b3619332554825635feac3365cb35aa,222,200,RGB,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/cmp/cmp24.png,datasets/calibration/dataset/test/cmp/cmp24.png,test,cmp,cmp24.png,39859,6e1100523f5ee03a3818b92c679e43104be1d4d806d3860897a61eb7413ccfc8,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/cmp/cmp25.png,datasets/calibration/dataset/test/cmp/cmp25.png,test,cmp,cmp25.png,37001,0304af887efde57c5cfa714c8c61983cc01cd5ab179d34c8ad6f86296820c4a0,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/cmp/cmp33.png,datasets/calibration/dataset/test/cmp/cmp33.png,test,cmp,cmp33.png,36005,8238bc413cb81c763b5b39f88a0db204a6453bc5cb590638377445a545ba0263,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/cmp/cmp43.png,datasets/calibration/dataset/test/cmp/cmp43.png,test,cmp,cmp43.png,47151,e629d1c33aff01336994cb8be8b80c1d5aef7e7f0576041697cbc6f574a8c817,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/cmp/cmp45.png,datasets/calibration/dataset/test/cmp/cmp45.png,test,cmp,cmp45.png,39280,d2f73a583d7906421f19207d23b44be4653a04ad3e89aa5f3d1040be746d2e40,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/cmp/cmp50.png,datasets/calibration/dataset/test/cmp/cmp50.png,test,cmp,cmp50.png,41701,a75932f424b55ea64037ee9c5e39fe8ce20a0d41bf34dd5d35bf9b391e3fa4ea,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/cmp/cmp58.png,datasets/calibration/dataset/test/cmp/cmp58.png,test,cmp,cmp58.png,47200,b3df2a7094f123c84c34335a02aef2eaf32acb7e405defa15750ba963c540586,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/test/cmp/cmp69.png,datasets/calibration/dataset/test/cmp/cmp69.png,test,cmp,cmp69.png,37829,6f3b384e9d6b835f718211a84e20a64ceddfb7f2a604441c72f38885145d58ab,256,256,L,valid,,False
